name,google_id,place_id,location_link,reviews_link,reviews_per_score,rating,review_id,author_link,author_title,author_id,author_image,review_text,review_img_url,owner_answer,owner_answer_timestamp,owner_answer_timestamp_datetime_utc,review_link,review_rating,review_timestamp,review_datetime_utc,review_likes,reviews_id
Barracuda Sea Food & Grill,0x3ae25ba43735a19b:0x5a042f68c0ad453,ChIJm6E1N6Rb4joRU9QKjPZCoAU,"https://www.google.com/maps/place/Barracuda+Sea+Food+%26+Grill/@6.861901199999999,79.8598619,14z/data=!4m8!1m2!2m1!1sBarracuda+Sea+Food+%26+Grill!3m4!1s0x3ae25ba43735a19b:0x5a042f68c0ad453!8m2!3d6.861901199999999!4d79.8598619",https://search.google.com/local/reviews?placeid=ChIJm6E1N6Rb4joRU9QKjPZCoAU&q=*&authuser=0&hl=en&gl=US,"{""1"": 176, ""2"": 108, ""3"": 475, ""4"": 1308, ""5"": 1874}",4.2,ChZDSUhNMG9nS0VJQ0FnSURzZ29TOUNREAE,https://www.google.com/maps/contrib/104654815115285759168?hl=en-US,Dee Solo,104654815115285759168,https://lh3.googleusercontent.com/a-/AOh14Gi2wJPx9HPFHDYZhrnj7vno7O8bma9IWvWM4DuYvBo=s120-c-c0x00000000-cc-rp-mo-br100,"We went there yesterday night. Me and husband. The guy who was our waiter was Shanuka. Very nice and helpful guy. We wanted a table at the beach and he arranged us one. Shanuka is a young waiter. He said he was from Polonnaruwa. Apart from the service he gave us, the food was also very tasty. I wish all the best to Shanuka. Thanks so much for your pleasing service. 👏👏",https://lh3.googleusercontent.com/a-/AOh14Gi2wJPx9HPFHDYZhrnj7vno7O8bma9IWvWM4DuYvBo,,,,https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s104654815115285759168!2s0x0:0x5a042f68c0ad453?hl=en-US,5,1582799060,02/27/2020 10:24:20,1,405397593142252627
Barracuda Sea Food & Grill,0x3ae25ba43735a19b:0x5a042f68c0ad453,ChIJm6E1N6Rb4joRU9QKjPZCoAU,"https://www.google.com/maps/place/Barracuda+Sea+Food+%26+Grill/@6.861901199999999,79.8598619,14z/data=!4m8!1m2!2m1!1sBarracuda+Sea+Food+%26+Grill!3m4!1s0x3ae25ba43735a19b:0x5a042f68c0ad453!8m2!3d6.861901199999999!4d79.8598619",https://search.google.com/local/reviews?placeid=ChIJm6E1N6Rb4joRU9QKjPZCoAU&q=*&authuser=0&hl=en&gl=US,"{""1"": 176, ""2"": 108, ""3"": 475, ""4"": 1308, ""5"": 1874}",4.2,ChZDSUhNMG9nS0VJQ0FnSUN3cmNLV1NBEAE,https://www.google.com/maps/contrib/107850745935798464715?hl=en-US,Buddhima Kudagama,107850745935798464715,https://lh3.googleusercontent.com/a-/AOh14Gi1v5VPlWpnrOlaIFw0-pcJxBXHHAaSub414VdWgA=s120-c-c0x00000000-cc-rp-mo-ba6-br100,"It is a very cozy place witha great sea view near by Dehiwala. A calm place which surrounded by beach and sea wind.
Their menu is very tasty and has variety of food including sea food and foods of different cultures.
They allow to bring liqur from outside. So it is a good place for team outings and also for family outings.
The place and the Wash rooms are clean. Price is also reasonable according to their service and facilities.",https://lh3.googleusercontent.com/a-/AOh14Gi1v5VPlWpnrOlaIFw0-pcJxBXHHAaSub414VdWgA,,,,https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s107850745935798464715!2s0x0:0x5a042f68c0ad453?hl=en-US,4,1539794112,10/17/2018 16:35:12,0,405397593142252627
Barracuda Sea Food & Grill,0x3ae25ba43735a19b:0x5a042f68c0ad453,ChIJm6E1N6Rb4joRU9QKjPZCoAU,"https://www.google.com/maps/place/Barracuda+Sea+Food+%26+Grill/@6.861901199999999,79.8598619,14z/data=!4m8!1m2!2m1!1sBarracuda+Sea+Food+%26+Grill!3m4!1s0x3ae25ba43735a19b:0x5a042f68c0ad453!8m2!3d6.861901199999999!4d79.8598619",https://search.google.com/local/reviews?placeid=ChIJm6E1N6Rb4joRU9QKjPZCoAU&q=*&authuser=0&hl=en&gl=US,"{""1"": 176, ""2"": 108, ""3"": 475, ""4"": 1308, ""5"": 1874}",4.2,ChdDSUhNMG9nS0VJQ0FnSUNVeU9TQnp3RRAB,https://www.google.com/maps/contrib/117299712007483954255?hl=en-US,Nisal Hewagamage (NisalHe),117299712007483954255,https://lh3.googleusercontent.com/a-/AOh14GihbwNTHP38QRf3jOKt_lEtkzd3zcXvflDSZkpgxw=s120-c-c0x00000000-cc-rp-mo-ba4-br100,"You have a large renge of food selection as you wish. Great taste and helpfull staff. you can enjoy your food inside or outside sandy area in beach. We went on a Sunday and we met this man displaying his talents with fire. Many couples were there and some groups. All the things were good, but no separated car park for this bech restaurant. You have to park your vehicle somewhere in the road.",https://lh5.googleusercontent.com/p/AF1QipNSFBaEi57QGegV-svN_cDr2xAf2pf-lJq1hiOv,,,,https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s117299712007483954255!2s0x0:0x5a042f68c0ad453?hl=en-US,5,1563214286,07/15/2019 18:11:26,0,405397593142252627
Barracuda Sea Food & Grill,0x3ae25ba43735a19b:0x5a042f68c0ad453,ChIJm6E1N6Rb4joRU9QKjPZCoAU,"https://www.google.com/maps/place/Barracuda+Sea+Food+%26+Grill/@6.861901199999999,79.8598619,14z/data=!4m8!1m2!2m1!1sBarracuda+Sea+Food+%26+Grill!3m4!1s0x3ae25ba43735a19b:0x5a042f68c0ad453!8m2!3d6.861901199999999!4d79.8598619",https://search.google.com/local/reviews?placeid=ChIJm6E1N6Rb4joRU9QKjPZCoAU&q=*&authuser=0&hl=en&gl=US,"{""1"": 176, ""2"": 108, ""3"": 475, ""4"": 1308, ""5"": 1874}",4.2,ChZDSUhNMG9nS0VJQ0FnSURhMzhqdkl3EAE,https://www.google.com/maps/contrib/117642686475715808517?hl=en-US,DS Electronics,117642686475715808517,https://lh3.googleusercontent.com/a/AATXAJxlMdaDrlS9-xzcoc2n9F2Drg7t3jpCLWa-QY0r=s120-c-c0x00000000-cc-rp-mo-br100,Best place to have a child beer with sea breeze... Affordable...,https://lh3.googleusercontent.com/a/AATXAJxlMdaDrlS9-xzcoc2n9F2Drg7t3jpCLWa-QY0r,,,,https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s117642686475715808517!2s0x0:0x5a042f68c0ad453?hl=en-US,4,1629986654,08/26/2021 14:04:14,0,405397593142252627
Barracuda Sea Food & Grill,0x3ae25ba43735a19b:0x5a042f68c0ad453,ChIJm6E1N6Rb4joRU9QKjPZCoAU,"https://www.google.com/maps/place/Barracuda+Sea+Food+%26+Grill/@6.861901199999999,79.8598619,14z/data=!4m8!1m2!2m1!1sBarracuda+Sea+Food+%26+Grill!3m4!1s0x3ae25ba43735a19b:0x5a042f68c0ad453!8m2!3d6.861901199999999!4d79.8598619",https://search.google.com/local/reviews?placeid=ChIJm6E1N6Rb4joRU9QKjPZCoAU&q=*&authuser=0&hl=en&gl=US,"{""1"": 176, ""2"": 108, ""3"": 475, ""4"": 1308, ""5"": 1874}",4.2,ChZDSUhNMG9nS0VJQ0FnSURHcHZfNEpREAE,https://www.google.com/maps/contrib/115184741219345960541?hl=en-US,Nalaka Jayantha,115184741219345960541,https://lh3.googleusercontent.com/a-/AOh14GhbFGm5Gwr9t-sNvKdRSTgNmQSSPwabSKWbBKA9Ig=s120-c-c0x00000000-cc-rp-mo-ba4-br100,Good place for meetups. Recommended,https://lh3.googleusercontent.com/a-/AOh14GhbFGm5Gwr9t-sNvKdRSTgNmQSSPwabSKWbBKA9Ig,,,,https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s115184741219345960541!2s0x0:0x5a042f68c0ad453?hl=en-US,5,1637942126,11/26/2021 15:55:26,0,405397593142252627
Barracuda Sea Food & Grill,0x3ae25ba43735a19b:0x5a042f68c0ad453,ChIJm6E1N6Rb4joRU9QKjPZCoAU,"https://www.google.com/maps/place/Barracuda+Sea+Food+%26+Grill/@6.861901199999999,79.8598619,14z/data=!4m8!1m2!2m1!1sBarracuda+Sea+Food+%26+Grill!3m4!1s0x3ae25ba43735a19b:0x5a042f68c0ad453!8m2!3d6.861901199999999!4d79.8598619",https://search.google.com/local/reviews?placeid=ChIJm6E1N6Rb4joRU9QKjPZCoAU&q=*&authuser=0&hl=en&gl=US,"{""1"": 176, ""2"": 108, ""3"": 475, ""4"": 1308, ""5"": 1874}",4.2,ChdDSUhNMG9nS0VJQ0FnSUR3Nm96WV93RRAB,https://www.google.com/maps/contrib/102833407636444695181?hl=en-US,Was A.,102833407636444695181,https://lh3.googleusercontent.com/a-/AOh14GjyrCgL_Y5Vqjh0ZehofeKSe9FqTLmYX2e3Er7B18U=s120-c-c0x00000000-cc-rp-mo-ba5-br100,Be aware of the rail crossing. Not safe. Especially when taking little children. Its a family restaurant.Convenient location. Sufficient parking by the side of the road. Private staff ti help you park and it involves a  tip. Their food is amazing. Sizzlers to highlight.,https://lh3.googleusercontent.com/a-/AOh14GjyrCgL_Y5Vqjh0ZehofeKSe9FqTLmYX2e3Er7B18U,,,,https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s102833407636444695181!2s0x0:0x5a042f68c0ad453?hl=en-US,4,1539737139,10/17/2018 00:45:39,2,405397593142252627
Barracuda Sea Food & Grill,0x3ae25ba43735a19b:0x5a042f68c0ad453,ChIJm6E1N6Rb4joRU9QKjPZCoAU,"https://www.google.com/maps/place/Barracuda+Sea+Food+%26+Grill/@6.861901199999999,79.8598619,14z/data=!4m8!1m2!2m1!1sBarracuda+Sea+Food+%26+Grill!3m4!1s0x3ae25ba43735a19b:0x5a042f68c0ad453!8m2!3d6.861901199999999!4d79.8598619",https://search.google.com/local/reviews?placeid=ChIJm6E1N6Rb4joRU9QKjPZCoAU&q=*&authuser=0&hl=en&gl=US,"{""1"": 176, ""2"": 108, ""3"": 475, ""4"": 1308, ""5"": 1874}",4.2,ChZDSUhNMG9nS0VJQ0FnSURRaWEtLUlBEAE,https://www.google.com/maps/contrib/105922125300424286352?hl=en-US,Karthik Balachandrarajan,105922125300424286352,https://lh3.googleusercontent.com/a/AATXAJwf9WP1E06q14pLqL-VcKFw4_S4phjF18byPbf3=s120-c-c0x00000000-cc-rp-mo-ba5-br100,"First off, they don't serve alcohol. You have to bring your own booze. The place is large and has outside seating near the sea. Only downside for the group of 12 that visited the other day was that there was an odd smell coming from the sea area.

The orders took a long time to come. But, I must admit that their Hot Butter Cuttlefish was awesome. We also had the Prawn balls which were nice too. Their mocktail Ambrosio was delicious. For mains we had the Spicy chicken fried rice with Chicken Schezwan and Prawn in Garlic Sauce.

Overall the food was good. They need to improve their service timings as there was no coordination or segregation for the waiters to follow, they were all over the place.",https://lh3.googleusercontent.com/a/AATXAJwf9WP1E06q14pLqL-VcKFw4_S4phjF18byPbf3,,,,https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s105922125300424286352!2s0x0:0x5a042f68c0ad453?hl=en-US,4,1523762812,04/15/2018 03:26:52,0,405397593142252627
Barracuda Sea Food & Grill,0x3ae25ba43735a19b:0x5a042f68c0ad453,ChIJm6E1N6Rb4joRU9QKjPZCoAU,"https://www.google.com/maps/place/Barracuda+Sea+Food+%26+Grill/@6.861901199999999,79.8598619,14z/data=!4m8!1m2!2m1!1sBarracuda+Sea+Food+%26+Grill!3m4!1s0x3ae25ba43735a19b:0x5a042f68c0ad453!8m2!3d6.861901199999999!4d79.8598619",https://search.google.com/local/reviews?placeid=ChIJm6E1N6Rb4joRU9QKjPZCoAU&q=*&authuser=0&hl=en&gl=US,"{""1"": 176, ""2"": 108, ""3"": 475, ""4"": 1308, ""5"": 1874}",4.2,ChZDSUhNMG9nS0VJQ0FnSURJOHRleEhnEAE,https://www.google.com/maps/contrib/110843506867617499641?hl=en-US,Kulunu Madugoda,110843506867617499641,https://lh3.googleusercontent.com/a-/AOh14GiKsviF7HKrCQs4cw-iJnasuy03itePcZtZxcnc=s120-c-c0x00000000-cc-rp-mo-ba4-br100,So beautiful places and Good foods.,https://lh5.googleusercontent.com/p/AF1QipOpIDAl8Uy-zMDaiqvQ4tvA9VdbgkEDzoIfgOo,,,,https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s110843506867617499641!2s0x0:0x5a042f68c0ad453?hl=en-US,4,1546136135,12/30/2018 02:15:35,0,405397593142252627
Barracuda Sea Food & Grill,0x3ae25ba43735a19b:0x5a042f68c0ad453,ChIJm6E1N6Rb4joRU9QKjPZCoAU,"https://www.google.com/maps/place/Barracuda+Sea+Food+%26+Grill/@6.861901199999999,79.8598619,14z/data=!4m8!1m2!2m1!1sBarracuda+Sea+Food+%26+Grill!3m4!1s0x3ae25ba43735a19b:0x5a042f68c0ad453!8m2!3d6.861901199999999!4d79.8598619",https://search.google.com/local/reviews?placeid=ChIJm6E1N6Rb4joRU9QKjPZCoAU&q=*&authuser=0&hl=en&gl=US,"{""1"": 176, ""2"": 108, ""3"": 475, ""4"": 1308, ""5"": 1874}",4.2,ChdDSUhNMG9nS0VJQ0FnSURncXZDM2xnRRAB,https://www.google.com/maps/contrib/101866118528124570735?hl=en-US,Baghya Erathna,101866118528124570735,https://lh3.googleusercontent.com/a-/AOh14GjoxHkrl8DNzumHxOmejMfKZuN5rvvhEbWwvkKd-Gk=s120-c-c0x00000000-cc-rp-mo-ba4-br100,Always put a reservation before going there as it can be full of people. However luckily we found a seating near to the beach. Hot buttered cuttlefish is a must try. Portions are large. Worth the money. Car parking along side the road.. music was loud that day which sort of ruined the atmosphere.,https://lh3.googleusercontent.com/a-/AOh14GjoxHkrl8DNzumHxOmejMfKZuN5rvvhEbWwvkKd-Gk,,,,https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s101866118528124570735!2s0x0:0x5a042f68c0ad453?hl=en-US,4,1522162797,03/27/2018 14:59:57,0,405397593142252627
Barracuda Sea Food & Grill,0x3ae25ba43735a19b:0x5a042f68c0ad453,ChIJm6E1N6Rb4joRU9QKjPZCoAU,"https://www.google.com/maps/place/Barracuda+Sea+Food+%26+Grill/@6.861901199999999,79.8598619,14z/data=!4m8!1m2!2m1!1sBarracuda+Sea+Food+%26+Grill!3m4!1s0x3ae25ba43735a19b:0x5a042f68c0ad453!8m2!3d6.861901199999999!4d79.8598619",https://search.google.com/local/reviews?placeid=ChIJm6E1N6Rb4joRU9QKjPZCoAU&q=*&authuser=0&hl=en&gl=US,"{""1"": 176, ""2"": 108, ""3"": 475, ""4"": 1308, ""5"": 1874}",4.2,ChZDSUhNMG9nS0VJQ0FnSUNVNGZuVkdBEAE,https://www.google.com/maps/contrib/110944025268681296283?hl=en-US,Sharmila Alawattegama,110944025268681296283,https://lh3.googleusercontent.com/a/AATXAJzbU19gt1elCVeteW2sz5x0zhWIkTz9xrMwmxnp=s120-c-c0x00000000-cc-rp-mo-br100,"The food was amazing and the place was very pleasant in its appearance. There was a live band that my family and I enjoyed. However, at the far end of the restaurant, there was a different music being played which disturbed the live music.",https://lh3.googleusercontent.com/a/AATXAJzbU19gt1elCVeteW2sz5x0zhWIkTz9xrMwmxnp,,,,https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s110944025268681296283!2s0x0:0x5a042f68c0ad453?hl=en-US,4,1564154846,07/26/2019 15:27:26,0,405397593142252627
Barracuda Sea Food & Grill,0x3ae25ba43735a19b:0x5a042f68c0ad453,ChIJm6E1N6Rb4joRU9QKjPZCoAU,"https://www.google.com/maps/place/Barracuda+Sea+Food+%26+Grill/@6.861901199999999,79.8598619,14z/data=!4m8!1m2!2m1!1sBarracuda+Sea+Food+%26+Grill!3m4!1s0x3ae25ba43735a19b:0x5a042f68c0ad453!8m2!3d6.861901199999999!4d79.8598619",https://search.google.com/local/reviews?placeid=ChIJm6E1N6Rb4joRU9QKjPZCoAU&q=*&authuser=0&hl=en&gl=US,"{""1"": 176, ""2"": 108, ""3"": 475, ""4"": 1308, ""5"": 1874}",4.2,ChdDSUhNMG9nS0VJQ0FnSUNRNHUzbzZRRRAB,https://www.google.com/maps/contrib/115713012164165841975?hl=en-US,Lalinda Dias,115713012164165841975,https://lh3.googleusercontent.com/a-/AOh14GjDdWsPaH_m7vqoXOsIbzi_SXCO8HXh_kPP4rOUQQ=s120-c-c0x00000000-cc-rp-mo-ba5-br100,"Went there for the second time and experience was much better this time, good view to the beach and foods are OK too, but little bit oily. Their soup is very good and it's mixed with eggs. Sadly I don't remember the name of it.
They don't have a proper parking area and I had to face many difficulties to park my car on a Friday night.",https://lh3.googleusercontent.com/a-/AOh14GjDdWsPaH_m7vqoXOsIbzi_SXCO8HXh_kPP4rOUQQ,,,,https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s115713012164165841975!2s0x0:0x5a042f68c0ad453?hl=en-US,4,1514997900,01/03/2018 16:45:00,0,405397593142252627
Barracuda Sea Food & Grill,0x3ae25ba43735a19b:0x5a042f68c0ad453,ChIJm6E1N6Rb4joRU9QKjPZCoAU,"https://www.google.com/maps/place/Barracuda+Sea+Food+%26+Grill/@6.861901199999999,79.8598619,14z/data=!4m8!1m2!2m1!1sBarracuda+Sea+Food+%26+Grill!3m4!1s0x3ae25ba43735a19b:0x5a042f68c0ad453!8m2!3d6.861901199999999!4d79.8598619",https://search.google.com/local/reviews?placeid=ChIJm6E1N6Rb4joRU9QKjPZCoAU&q=*&authuser=0&hl=en&gl=US,"{""1"": 176, ""2"": 108, ""3"": 475, ""4"": 1308, ""5"": 1874}",4.2,ChdDSUhNMG9nS0VJQ0FnSUNJbkxPWnZnRRAB,https://www.google.com/maps/contrib/117086876716496756437?hl=en-US,Lasitha Jayawardana,117086876716496756437,https://lh3.googleusercontent.com/a-/AOh14GhZCMdpc1IemvXm3qDplFvuwiaEUN4NXtwtW0-7=s120-c-c0x00000000-cc-rp-mo-ba2-br100,"Portions have gotten smaller and more expensive. Still byo with minimal to no corkage as long as you order mains. Bathrooms are kept relatively clean. Sometimes you will get very good staff whom are attentive and will check if you need anything more and sometimes you will get someone who comes only to take your order and deliver it and you'll never see them again till its time to pay the bill and they expect to be tipped. We had to place secondary orders through a second waiter. Used to be a cod competitor to The Station but now both have become equally ""meh"" with food portion size and service.",https://lh3.googleusercontent.com/a-/AOh14GhZCMdpc1IemvXm3qDplFvuwiaEUN4NXtwtW0-7,,,,https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s117086876716496756437!2s0x0:0x5a042f68c0ad453?hl=en-US,2,1541035417,11/01/2018 01:23:37,1,405397593142252627
Barracuda Sea Food & Grill,0x3ae25ba43735a19b:0x5a042f68c0ad453,ChIJm6E1N6Rb4joRU9QKjPZCoAU,"https://www.google.com/maps/place/Barracuda+Sea+Food+%26+Grill/@6.861901199999999,79.8598619,14z/data=!4m8!1m2!2m1!1sBarracuda+Sea+Food+%26+Grill!3m4!1s0x3ae25ba43735a19b:0x5a042f68c0ad453!8m2!3d6.861901199999999!4d79.8598619",https://search.google.com/local/reviews?placeid=ChIJm6E1N6Rb4joRU9QKjPZCoAU&q=*&authuser=0&hl=en&gl=US,"{""1"": 176, ""2"": 108, ""3"": 475, ""4"": 1308, ""5"": 1874}",4.2,ChdDSUhNMG9nS0VJQ0FnSURBZzdyWmpRRRAB,https://www.google.com/maps/contrib/105666593416532436038?hl=en-US,Thilina Muttettuwatta,105666593416532436038,https://lh3.googleusercontent.com/a-/AOh14GheYiTDpP9NmJO0sBryi4ypzlToCgWe-LbWe-uQ7w=s120-c-c0x00000000-cc-rp-mo-ba4-br100,"This place is situated in a nice area overlooking the beach,has indoor and outdoor seating. No liquor is sold here but you can take from outside but the corkage prize is way too much. Staff is really unfriendly and service takes for ever,best to order food when you sit down. You can't get extra chairs to a table and they ask you to leave if they cant arrange seating.",https://lh3.googleusercontent.com/a-/AOh14GheYiTDpP9NmJO0sBryi4ypzlToCgWe-LbWe-uQ7w,,,,https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s105666593416532436038!2s0x0:0x5a042f68c0ad453?hl=en-US,2,1498905567,07/01/2017 10:39:27,0,405397593142252627
Barracuda Sea Food & Grill,0x3ae25ba43735a19b:0x5a042f68c0ad453,ChIJm6E1N6Rb4joRU9QKjPZCoAU,"https://www.google.com/maps/place/Barracuda+Sea+Food+%26+Grill/@6.861901199999999,79.8598619,14z/data=!4m8!1m2!2m1!1sBarracuda+Sea+Food+%26+Grill!3m4!1s0x3ae25ba43735a19b:0x5a042f68c0ad453!8m2!3d6.861901199999999!4d79.8598619",https://search.google.com/local/reviews?placeid=ChIJm6E1N6Rb4joRU9QKjPZCoAU&q=*&authuser=0&hl=en&gl=US,"{""1"": 176, ""2"": 108, ""3"": 475, ""4"": 1308, ""5"": 1874}",4.2,ChdDSUhNMG9nS0VJQ0FnSURRaElQY3F3RRAB,https://www.google.com/maps/contrib/111939379355950877647?hl=en-US,prathap kumaraperuma,111939379355950877647,https://lh3.googleusercontent.com/a-/AOh14GhXgQk44pSO3fsS-QqbRQJpc9MIkBpmcTS3z6GvrJ4=s120-c-c0x00000000-cc-rp-mo-ba3-br100,"The venue has a lovely ambiance, especially as the sunsets. There's a decent crowd that costs the place. The food is better than what's offered at the station and servings are very generous. Particularly noodle and rice portions.",https://lh3.googleusercontent.com/a-/AOh14GhXgQk44pSO3fsS-QqbRQJpc9MIkBpmcTS3z6GvrJ4,,,,https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s111939379355950877647!2s0x0:0x5a042f68c0ad453?hl=en-US,5,1499946130,07/13/2017 11:42:10,0,405397593142252627
Barracuda Sea Food & Grill,0x3ae25ba43735a19b:0x5a042f68c0ad453,ChIJm6E1N6Rb4joRU9QKjPZCoAU,"https://www.google.com/maps/place/Barracuda+Sea+Food+%26+Grill/@6.861901199999999,79.8598619,14z/data=!4m8!1m2!2m1!1sBarracuda+Sea+Food+%26+Grill!3m4!1s0x3ae25ba43735a19b:0x5a042f68c0ad453!8m2!3d6.861901199999999!4d79.8598619",https://search.google.com/local/reviews?placeid=ChIJm6E1N6Rb4joRU9QKjPZCoAU&q=*&authuser=0&hl=en&gl=US,"{""1"": 176, ""2"": 108, ""3"": 475, ""4"": 1308, ""5"": 1874}",4.2,ChdDSUhNMG9nS0VJQ0FnSUNLazRyQ25RRRAB,https://www.google.com/maps/contrib/111017952121630242114?hl=en-US,Avnish Singh,111017952121630242114,https://lh3.googleusercontent.com/a-/AOh14Gjuzwfsdp2soYqZKAAeIjA-Q4LQ30i4xqrzF6bKwQ=s120-c-c0x00000000-cc-rp-mo-ba3-br100,It's a good restaurant and beer bar but families with the small childrens are also entering which should be not allowed.,https://lh3.googleusercontent.com/a-/AOh14Gjuzwfsdp2soYqZKAAeIjA-Q4LQ30i4xqrzF6bKwQ,,,,https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s111017952121630242114!2s0x0:0x5a042f68c0ad453?hl=en-US,4,1618664952,04/17/2021 13:09:12,0,405397593142252627
Barracuda Sea Food & Grill,0x3ae25ba43735a19b:0x5a042f68c0ad453,ChIJm6E1N6Rb4joRU9QKjPZCoAU,"https://www.google.com/maps/place/Barracuda+Sea+Food+%26+Grill/@6.861901199999999,79.8598619,14z/data=!4m8!1m2!2m1!1sBarracuda+Sea+Food+%26+Grill!3m4!1s0x3ae25ba43735a19b:0x5a042f68c0ad453!8m2!3d6.861901199999999!4d79.8598619",https://search.google.com/local/reviews?placeid=ChIJm6E1N6Rb4joRU9QKjPZCoAU&q=*&authuser=0&hl=en&gl=US,"{""1"": 176, ""2"": 108, ""3"": 475, ""4"": 1308, ""5"": 1874}",4.2,ChdDSUhNMG9nS0VJQ0FnSURReTZxWnhBRRAB,https://www.google.com/maps/contrib/101588826220493537203?hl=en-US,Rasika Niranjana,101588826220493537203,https://lh3.googleusercontent.com/a-/AOh14GjhgzxsLpj8k5wnPh5HumqghwqKnZI0pE1xbF5_=s120-c-c0x00000000-cc-rp-mo-ba4-br100,This is really good place for people looking a beach side restaurant. Foods are delicious. You can have liquor also. Their service is good. You can select  indoor or outdoor Tables otherwise beach area table. Light music also available.,https://lh3.googleusercontent.com/a-/AOh14GjhgzxsLpj8k5wnPh5HumqghwqKnZI0pE1xbF5_,,,,https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s101588826220493537203!2s0x0:0x5a042f68c0ad453?hl=en-US,3,1522222363,03/28/2018 07:32:43,0,405397593142252627
Barracuda Sea Food & Grill,0x3ae25ba43735a19b:0x5a042f68c0ad453,ChIJm6E1N6Rb4joRU9QKjPZCoAU,"https://www.google.com/maps/place/Barracuda+Sea+Food+%26+Grill/@6.861901199999999,79.8598619,14z/data=!4m8!1m2!2m1!1sBarracuda+Sea+Food+%26+Grill!3m4!1s0x3ae25ba43735a19b:0x5a042f68c0ad453!8m2!3d6.861901199999999!4d79.8598619",https://search.google.com/local/reviews?placeid=ChIJm6E1N6Rb4joRU9QKjPZCoAU&q=*&authuser=0&hl=en&gl=US,"{""1"": 176, ""2"": 108, ""3"": 475, ""4"": 1308, ""5"": 1874}",4.2,ChdDSUhNMG9nS0VJQ0FnSURJeHZLbjdBRRAB,https://www.google.com/maps/contrib/103248326201168262469?hl=en-US,Arfath Saleem,103248326201168262469,https://lh3.googleusercontent.com/a-/AOh14GhJERqR0GXUS7V3A3-SJqiEWuIKyk7ovmpg-CZgog=s120-c-c0x00000000-cc-rp-mo-ba5-br100,"Not much of a fan of the place. Ok place to hang out with some friends. Located along the Mount-dehiwala coast line you can face the ocean while having a meal. Go here for dinner. Lunch time can be really hot under the sun.

Food is OK. The hot butter cuttlefish is recommended although the portion size is a bit small. The drinks are alright.

Unless you are seated on one of the tables on the beach you won't enjoy the experience fully.",https://lh3.googleusercontent.com/a-/AOh14GhJERqR0GXUS7V3A3-SJqiEWuIKyk7ovmpg-CZgog,,,,https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s103248326201168262469!2s0x0:0x5a042f68c0ad453?hl=en-US,3,1546443590,01/02/2019 15:39:50,0,405397593142252627
Barracuda Sea Food & Grill,0x3ae25ba43735a19b:0x5a042f68c0ad453,ChIJm6E1N6Rb4joRU9QKjPZCoAU,"https://www.google.com/maps/place/Barracuda+Sea+Food+%26+Grill/@6.861901199999999,79.8598619,14z/data=!4m8!1m2!2m1!1sBarracuda+Sea+Food+%26+Grill!3m4!1s0x3ae25ba43735a19b:0x5a042f68c0ad453!8m2!3d6.861901199999999!4d79.8598619",https://search.google.com/local/reviews?placeid=ChIJm6E1N6Rb4joRU9QKjPZCoAU&q=*&authuser=0&hl=en&gl=US,"{""1"": 176, ""2"": 108, ""3"": 475, ""4"": 1308, ""5"": 1874}",4.2,ChZDSUhNMG9nS0VJQ0FnSURVbWRhdkxBEAE,https://www.google.com/maps/contrib/112521844042932190155?hl=en-US,Ratheessh S,112521844042932190155,https://lh3.googleusercontent.com/a-/AOh14GhKARdDmLBoYVZzBciIL-av_iUid3XaPOXwXpSFbr8=s120-c-c0x00000000-cc-rp-mo-ba4-br100,"Food was delicious, but the service to the tables was really slow... Please give some more attention to your visitors.",https://lh3.googleusercontent.com/a-/AOh14GhKARdDmLBoYVZzBciIL-av_iUid3XaPOXwXpSFbr8,,,,https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s112521844042932190155!2s0x0:0x5a042f68c0ad453?hl=en-US,5,1613468895,02/16/2021 09:48:15,0,405397593142252627
